rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency,year
20190401004344,11011,2018,00401731,066570,OFS,재무제표,BS,재무상태표,유동자산,제 17 기,2018.12.31 현재,"7,838,343,000,000",제 16 기,2017.12.31 현재,"9,515,895,000,000",제 15 기,2016.12.31 현재,"8,311,565,000,000",2,KRW,2018
20190401004344,11011,2018,00401731,066570,OFS,재무제표,BS,재무상태표,비유동자산,제 17 기,2018.12.31 현재,"20,027,120,000,000",제 16 기,2017.12.31 현재,"18,643,886,000,000",제 15 기,2016.12.31 현재,"18,287,510,000,000",4,KRW,2018
20190401004344,11011,2018,00401731,066570,OFS,재무제표,BS,재무상태표,자산총계,제 17 기,2018.12.31 현재,"27,865,463,000,000",제 16 기,2017.12.31 현재,"28,159,781,000,000",제 15 기,2016.12.31 현재,"26,599,075,000,000",6,KRW,2018
20190401004344,11011,2018,00401731,066570,OFS,재무제표,BS,재무상태표,유동부채,제 17 기,2018.12.31 현재,"10,758,238,000,000",제 16 기,2017.12.31 현재,"11,475,924,000,000",제 15 기,2016.12.31 현재,"10,543,126,000,000",8,KRW,2018
20190401004344,11011,2018,00401731,066570,OFS,재무제표,BS,재무상태표,비유동부채,제 17 기,2018.12.31 현재,"7,744,345,000,000",제 16 기,2017.12.31 현재,"7,139,000,000,000",제 15 기,2016.12.31 현재,"7,290,497,000,000",10,KRW,2018
20190401004344,11011,2018,00401731,066570,OFS,재무제표,BS,재무상태표,부채총계,제 17 기,2018.12.31 현재,"18,502,583,000,000",제 16 기,2017.12.31 현재,"18,614,924,000,000",제 15 기,2016.12.31 현재,"17,833,623,000,000",12,KRW,2018
20190401004344,11011,2018,00401731,066570,OFS,재무제표,BS,재무상태표,자본금,제 17 기,2018.12.31 현재,"904,169,000,000",제 16 기,2017.12.31 현재,"904,169,000,000",제 15 기,2016.12.31 현재,"904,169,000,000",15,KRW,2018
20190401004344,11011,2018,00401731,066570,OFS,재무제표,BS,재무상태표,이익잉여금,제 17 기,2018.12.31 현재,"5,460,710,000,000",제 16 기,2017.12.31 현재,"5,602,967,000,000",제 15 기,2016.12.31 현재,"4,851,573,000,000",19,KRW,2018
20190401004344,11011,2018,00401731,066570,OFS,재무제표,BS,재무상태표,자본총계,제 17 기,2018.12.31 현재,"9,362,880,000,000",제 16 기,2017.12.31 현재,"9,544,857,000,000",제 15 기,2016.12.31 현재,"8,765,452,000,000",22,KRW,2018
20190401004344,11011,2018,00401731,066570,OFS,재무제표,IS,손익계산서,매출액,제 17 기,2018.01.01 ~ 2018.12.31,"29,982,010,000,000",제 16 기,2017.01.01 ~ 2017.12.31,"31,966,513,000,000",제 15 기,2016.01.01 ~ 2016.12.31,"28,743,246,000,000",24,KRW,2018
20190401004344,11011,2018,00401731,066570,OFS,재무제표,IS,손익계산서,영업이익,제 17 기,2018.01.01 ~ 2018.12.31,"487,716,000,000",제 16 기,2017.01.01 ~ 2017.12.31,"701,226,000,000",제 15 기,2016.01.01 ~ 2016.12.31,"-290,455,000,000",26,KRW,2018
20190401004344,11011,2018,00401731,066570,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 17 기,2018.01.01 ~ 2018.12.31,"67,554,000,000",제 16 기,2017.01.01 ~ 2017.12.31,"772,493,000,000",제 15 기,2016.01.01 ~ 2016.12.31,"-174,220,000,000",28,KRW,2018
20190401004344,11011,2018,00401731,066570,OFS,재무제표,IS,손익계산서,당기순이익,제 17 기,2018.01.01 ~ 2018.12.31,"-4,774,000,000",제 16 기,2017.01.01 ~ 2017.12.31,"758,046,000,000",제 15 기,2016.01.01 ~ 2016.12.31,"-276,487,000,000",30,KRW,2018
20190401004344,11011,2018,00401731,066570,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 17 기,2018.01.01 ~ 2018.12.31,"-4,774,000,000",제 16 기,2017.01.01 ~ 2017.12.31,"758,046,000,000",제 15 기,2016.01.01 ~ 2016.12.31,"-276,487,000,000",62,KRW,2018
20200330004430,11011,2019,00401731,066570,CFS,연결재무제표,BS,재무상태표,유동자산,제 18 기,2019.12.31 현재,"19,753,485,000,000",제 17 기,2018.12.31 현재,"19,362,854,000,000",제 16 기,2017.12.31 현재,"19,194,969,000,000",1,KRW,2019
20200330004430,11011,2019,00401731,066570,CFS,연결재무제표,BS,재무상태표,비유동자산,제 18 기,2019.12.31 현재,"25,106,390,000,000",제 17 기,2018.12.31 현재,"24,965,589,000,000",제 16 기,2017.12.31 현재,"22,025,990,000,000",3,KRW,2019
20200330004430,11011,2019,00401731,066570,CFS,연결재무제표,BS,재무상태표,자산총계,제 18 기,2019.12.31 현재,"44,859,875,000,000",제 17 기,2018.12.31 현재,"44,328,443,000,000",제 16 기,2017.12.31 현재,"41,220,959,000,000",5,KRW,2019
20200330004430,11011,2019,00401731,066570,CFS,연결재무제표,BS,재무상태표,유동부채,제 18 기,2019.12.31 현재,"17,657,916,000,000",제 17 기,2018.12.31 현재,"17,135,029,000,000",제 16 기,2017.12.31 현재,"17,536,470,000,000",7,KRW,2019
20200330004430,11011,2019,00401731,066570,CFS,연결재무제표,BS,재무상태표,비유동부채,제 18 기,2019.12.31 현재,"10,776,821,000,000",제 17 기,2018.12.31 현재,"10,886,507,000,000",제 16 기,2017.12.31 현재,"9,010,805,000,000",9,KRW,2019
20200330004430,11011,2019,00401731,066570,CFS,연결재무제표,BS,재무상태표,부채총계,제 18 기,2019.12.31 현재,"28,434,737,000,000",제 17 기,2018.12.31 현재,"28,021,536,000,000",제 16 기,2017.12.31 현재,"26,547,275,000,000",11,KRW,2019
20200330004430,11011,2019,00401731,066570,CFS,연결재무제표,BS,재무상태표,자본금,제 18 기,2019.12.31 현재,"904,169,000,000",제 17 기,2018.12.31 현재,"904,169,000,000",제 16 기,2017.12.31 현재,"904,169,000,000",13,KRW,2019
20200330004430,11011,2019,00401731,066570,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 18 기,2019.12.31 현재,"11,857,302,000,000",제 17 기,2018.12.31 현재,"12,075,414,000,000",제 16 기,2017.12.31 현재,"10,964,155,000,000",17,KRW,2019
20200330004430,11011,2019,00401731,066570,CFS,연결재무제표,BS,재무상태표,자본총계,제 18 기,2019.12.31 현재,"16,425,138,000,000",제 17 기,2018.12.31 현재,"16,306,907,000,000",제 16 기,2017.12.31 현재,"14,673,684,000,000",21,KRW,2019
20200330004430,11011,2019,00401731,066570,CFS,연결재무제표,IS,손익계산서,매출액,제 18 기,2019.01.01 ~ 2019.12.31,"62,306,175,000,000",제 17 기,2018.01.01 ~ 2018.12.31,"61,341,664,000,000",제 16 기,2017.01.01 ~ 2017.12.31,"61,396,284,000,000",23,KRW,2019
20200330004430,11011,2019,00401731,066570,CFS,연결재무제표,IS,손익계산서,영업이익,제 18 기,2019.01.01 ~ 2019.12.31,"2,436,139,000,000",제 17 기,2018.01.01 ~ 2018.12.31,"2,703,291,000,000",제 16 기,2017.01.01 ~ 2017.12.31,"2,468,549,000,000",25,KRW,2019
20200330004430,11011,2019,00401731,066570,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 18 기,2019.01.01 ~ 2019.12.31,"528,638,000,000",제 17 기,2018.01.01 ~ 2018.12.31,"2,008,575,000,000",제 16 기,2017.01.01 ~ 2017.12.31,"2,558,112,000,000",27,KRW,2019
20200330004430,11011,2019,00401731,066570,CFS,연결재무제표,IS,손익계산서,당기순이익,제 18 기,2019.01.01 ~ 2019.12.31,"179,948,000,000",제 17 기,2018.01.01 ~ 2018.12.31,"1,472,814,000,000",제 16 기,2017.01.01 ~ 2017.12.31,"1,869,518,000,000",29,KRW,2019
20200330004430,11011,2019,00401731,066570,CFS,연결재무제표,IS,손익계산서,당기순이익(손실),제 18 기,2019.01.01 ~ 2019.12.31,"179,948,000,000",제 17 기,2018.01.01 ~ 2018.12.31,"1,472,814,000,000",제 16 기,2017.01.01 ~ 2017.12.31,"1,869,518,000,000",61,KRW,2019
20200330004430,11011,2019,00401731,066570,OFS,재무제표,BS,재무상태표,유동자산,제 18 기,2019.12.31 현재,"7,700,203,000,000",제 17 기,2018.12.31 현재,"7,838,343,000,000",제 16 기,2017.12.31 현재,"9,515,895,000,000",2,KRW,2019
20200330004430,11011,2019,00401731,066570,OFS,재무제표,BS,재무상태표,비유동자산,제 18 기,2019.12.31 현재,"19,774,688,000,000",제 17 기,2018.12.31 현재,"20,027,120,000,000",제 16 기,2017.12.31 현재,"18,643,886,000,000",4,KRW,2019
20200330004430,11011,2019,00401731,066570,OFS,재무제표,BS,재무상태표,자산총계,제 18 기,2019.12.31 현재,"27,474,891,000,000",제 17 기,2018.12.31 현재,"27,865,463,000,000",제 16 기,2017.12.31 현재,"28,159,781,000,000",6,KRW,2019
20200330004430,11011,2019,00401731,066570,OFS,재무제표,BS,재무상태표,유동부채,제 18 기,2019.12.31 현재,"10,540,720,000,000",제 17 기,2018.12.31 현재,"10,758,238,000,000",제 16 기,2017.12.31 현재,"11,475,924,000,000",8,KRW,2019
20200330004430,11011,2019,00401731,066570,OFS,재무제표,BS,재무상태표,비유동부채,제 18 기,2019.12.31 현재,"8,040,841,000,000",제 17 기,2018.12.31 현재,"7,744,345,000,000",제 16 기,2017.12.31 현재,"7,139,000,000,000",10,KRW,2019
20200330004430,11011,2019,00401731,066570,OFS,재무제표,BS,재무상태표,부채총계,제 18 기,2019.12.31 현재,"18,581,561,000,000",제 17 기,2018.12.31 현재,"18,502,583,000,000",제 16 기,2017.12.31 현재,"18,614,924,000,000",12,KRW,2019
20200330004430,11011,2019,00401731,066570,OFS,재무제표,BS,재무상태표,자본금,제 18 기,2019.12.31 현재,"904,169,000,000",제 17 기,2018.12.31 현재,"904,169,000,000",제 16 기,2017.12.31 현재,"904,169,000,000",15,KRW,2019
20200330004430,11011,2019,00401731,066570,OFS,재무제표,BS,재무상태표,이익잉여금,제 18 기,2019.12.31 현재,"5,006,105,000,000",제 17 기,2018.12.31 현재,"5,460,710,000,000",제 16 기,2017.12.31 현재,"5,602,967,000,000",19,KRW,2019
20200330004430,11011,2019,00401731,066570,OFS,재무제표,BS,재무상태표,자본총계,제 18 기,2019.12.31 현재,"8,893,330,000,000",제 17 기,2018.12.31 현재,"9,362,880,000,000",제 16 기,2017.12.31 현재,"9,544,857,000,000",22,KRW,2019
20200330004430,11011,2019,00401731,066570,OFS,재무제표,IS,손익계산서,매출액,제 18 기,2019.01.01 ~ 2019.12.31,"28,654,467,000,000",제 17 기,2018.01.01 ~ 2018.12.31,"29,982,010,000,000",제 16 기,2017.01.01 ~ 2017.12.31,"31,966,513,000,000",24,KRW,2019
20200330004430,11011,2019,00401731,066570,OFS,재무제표,IS,손익계산서,영업이익,제 18 기,2019.01.01 ~ 2019.12.31,"166,009,000,000",제 17 기,2018.01.01 ~ 2018.12.31,"487,716,000,000",제 16 기,2017.01.01 ~ 2017.12.31,"701,226,000,000",26,KRW,2019
20200330004430,11011,2019,00401731,066570,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 18 기,2019.01.01 ~ 2019.12.31,"-159,138,000,000",제 17 기,2018.01.01 ~ 2018.12.31,"67,554,000,000",제 16 기,2017.01.01 ~ 2017.12.31,"772,493,000,000",28,KRW,2019
20200330004430,11011,2019,00401731,066570,OFS,재무제표,IS,손익계산서,당기순이익,제 18 기,2019.01.01 ~ 2019.12.31,"-196,118,000,000",제 17 기,2018.01.01 ~ 2018.12.31,"-4,774,000,000",제 16 기,2017.01.01 ~ 2017.12.31,"758,046,000,000",30,KRW,2019
20200330004430,11011,2019,00401731,066570,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 18 기,2019.01.01 ~ 2019.12.31,"-196,118,000,000",제 17 기,2018.01.01 ~ 2018.12.31,"-4,774,000,000",제 16 기,2017.01.01 ~ 2017.12.31,"758,046,000,000",62,KRW,2019
20210316000661,11011,2020,00401731,066570,CFS,연결재무제표,BS,재무상태표,유동자산,제 19 기,2020.12.31 현재,"23,239,420,000,000",제 18 기,2019.12.31 현재,"19,753,485,000,000",제 17 기,2018.12.31 현재,"19,362,854,000,000",1,KRW,2020
20210316000661,11011,2020,00401731,066570,CFS,연결재무제표,BS,재무상태표,비유동자산,제 19 기,2020.12.31 현재,"24,964,807,000,000",제 18 기,2019.12.31 현재,"25,106,390,000,000",제 17 기,2018.12.31 현재,"24,965,589,000,000",3,KRW,2020
20210316000661,11011,2020,00401731,066570,CFS,연결재무제표,BS,재무상태표,자산총계,제 19 기,2020.12.31 현재,"48,204,227,000,000",제 18 기,2019.12.31 현재,"44,859,875,000,000",제 17 기,2018.12.31 현재,"44,328,443,000,000",5,KRW,2020
20210316000661,11011,2020,00401731,066570,CFS,연결재무제표,BS,재무상태표,유동부채,제 19 기,2020.12.31 현재,"20,207,492,000,000",제 18 기,2019.12.31 현재,"17,657,916,000,000",제 17 기,2018.12.31 현재,"17,135,029,000,000",7,KRW,2020
20210316000661,11011,2020,00401731,066570,CFS,연결재무제표,BS,재무상태표,비유동부채,제 19 기,2020.12.31 현재,"10,454,610,000,000",제 18 기,2019.12.31 현재,"10,776,821,000,000",제 17 기,2018.12.31 현재,"10,886,507,000,000",9,KRW,2020
20210316000661,11011,2020,00401731,066570,CFS,연결재무제표,BS,재무상태표,부채총계,제 19 기,2020.12.31 현재,"30,662,102,000,000",제 18 기,2019.12.31 현재,"28,434,737,000,000",제 17 기,2018.12.31 현재,"28,021,536,000,000",11,KRW,2020
20210316000661,11011,2020,00401731,066570,CFS,연결재무제표,BS,재무상태표,자본금,제 19 기,2020.12.31 현재,"904,169,000,000",제 18 기,2019.12.31 현재,"904,169,000,000",제 17 기,2018.12.31 현재,"904,169,000,000",13,KRW,2020
20210316000661,11011,2020,00401731,066570,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 19 기,2020.12.31 현재,"13,652,837,000,000",제 18 기,2019.12.31 현재,"11,857,302,000,000",제 17 기,2018.12.31 현재,"12,075,414,000,000",17,KRW,2020
20210316000661,11011,2020,00401731,066570,CFS,연결재무제표,BS,재무상태표,자본총계,제 19 기,2020.12.31 현재,"17,542,125,000,000",제 18 기,2019.12.31 현재,"16,425,138,000,000",제 17 기,2018.12.31 현재,"16,306,907,000,000",21,KRW,2020
20210316000661,11011,2020,00401731,066570,CFS,연결재무제표,IS,손익계산서,매출액,제 19 기,2020.01.01 ~ 2020.12.31,"63,262,046,000,000",제 18 기,2019.01.01 ~ 2019.12.31,"62,306,175,000,000",제 17 기,2018.01.01 ~ 2018.12.31,"61,341,664,000,000",23,KRW,2020
20210316000661,11011,2020,00401731,066570,CFS,연결재무제표,IS,손익계산서,영업이익,제 19 기,2020.01.01 ~ 2020.12.31,"3,194,987,000,000",제 18 기,2019.01.01 ~ 2019.12.31,"2,436,139,000,000",제 17 기,2018.01.01 ~ 2018.12.31,"2,703,291,000,000",25,KRW,2020
20210316000661,11011,2020,00401731,066570,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 19 기,2020.01.01 ~ 2020.12.31,"2,455,643,000,000",제 18 기,2019.01.01 ~ 2019.12.31,"528,638,000,000",제 17 기,2018.01.01 ~ 2018.12.31,"2,008,575,000,000",27,KRW,2020
20210316000661,11011,2020,00401731,066570,CFS,연결재무제표,IS,손익계산서,당기순이익,제 19 기,2020.01.01 ~ 2020.12.31,"2,063,790,000,000",제 18 기,2019.01.01 ~ 2019.12.31,"179,948,000,000",제 17 기,2018.01.01 ~ 2018.12.31,"1,472,814,000,000",29,KRW,2020
20210316000661,11011,2020,00401731,066570,CFS,연결재무제표,IS,손익계산서,당기순이익(손실),제 19 기,2020.01.01 ~ 2020.12.31,"2,063,790,000,000",제 18 기,2019.01.01 ~ 2019.12.31,"179,948,000,000",제 17 기,2018.01.01 ~ 2018.12.31,"1,472,814,000,000",61,KRW,2020
20210316000661,11011,2020,00401731,066570,OFS,재무제표,BS,재무상태표,유동자산,제 19 기,2020.12.31 현재,"9,669,743,000,000",제 18 기,2019.12.31 현재,"7,700,203,000,000",제 17 기,2018.12.31 현재,"7,838,343,000,000",2,KRW,2020
20210316000661,11011,2020,00401731,066570,OFS,재무제표,BS,재무상태표,비유동자산,제 19 기,2020.12.31 현재,"20,030,244,000,000",제 18 기,2019.12.31 현재,"19,774,688,000,000",제 17 기,2018.12.31 현재,"20,027,120,000,000",4,KRW,2020
20210316000661,11011,2020,00401731,066570,OFS,재무제표,BS,재무상태표,자산총계,제 19 기,2020.12.31 현재,"29,699,987,000,000",제 18 기,2019.12.31 현재,"27,474,891,000,000",제 17 기,2018.12.31 현재,"27,865,463,000,000",6,KRW,2020
20210316000661,11011,2020,00401731,066570,OFS,재무제표,BS,재무상태표,유동부채,제 19 기,2020.12.31 현재,"12,101,343,000,000",제 18 기,2019.12.31 현재,"10,540,720,000,000",제 17 기,2018.12.31 현재,"10,758,238,000,000",8,KRW,2020
20210316000661,11011,2020,00401731,066570,OFS,재무제표,BS,재무상태표,비유동부채,제 19 기,2020.12.31 현재,"7,676,911,000,000",제 18 기,2019.12.31 현재,"8,040,841,000,000",제 17 기,2018.12.31 현재,"7,744,345,000,000",10,KRW,2020
20210316000661,11011,2020,00401731,066570,OFS,재무제표,BS,재무상태표,부채총계,제 19 기,2020.12.31 현재,"19,778,254,000,000",제 18 기,2019.12.31 현재,"18,581,561,000,000",제 17 기,2018.12.31 현재,"18,502,583,000,000",12,KRW,2020
20210316000661,11011,2020,00401731,066570,OFS,재무제표,BS,재무상태표,자본금,제 19 기,2020.12.31 현재,"904,169,000,000",제 18 기,2019.12.31 현재,"904,169,000,000",제 17 기,2018.12.31 현재,"904,169,000,000",15,KRW,2020
20210316000661,11011,2020,00401731,066570,OFS,재무제표,BS,재무상태표,이익잉여금,제 19 기,2020.12.31 현재,"6,018,118,000,000",제 18 기,2019.12.31 현재,"5,006,105,000,000",제 17 기,2018.12.31 현재,"5,460,710,000,000",19,KRW,2020
20210316000661,11011,2020,00401731,066570,OFS,재무제표,BS,재무상태표,자본총계,제 19 기,2020.12.31 현재,"9,921,733,000,000",제 18 기,2019.12.31 현재,"8,893,330,000,000",제 17 기,2018.12.31 현재,"9,362,880,000,000",22,KRW,2020
20210316000661,11011,2020,00401731,066570,OFS,재무제표,IS,손익계산서,매출액,제 19 기,2020.01.01 ~ 2020.12.31,"28,435,323,000,000",제 18 기,2019.01.01 ~ 2019.12.31,"28,654,467,000,000",제 17 기,2018.01.01 ~ 2018.12.31,"29,982,010,000,000",24,KRW,2020
20210316000661,11011,2020,00401731,066570,OFS,재무제표,IS,손익계산서,영업이익,제 19 기,2020.01.01 ~ 2020.12.31,"746,991,000,000",제 18 기,2019.01.01 ~ 2019.12.31,"166,009,000,000",제 17 기,2018.01.01 ~ 2018.12.31,"487,716,000,000",26,KRW,2020
20210316000661,11011,2020,00401731,066570,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 19 기,2020.01.01 ~ 2020.12.31,"1,292,372,000,000",제 18 기,2019.01.01 ~ 2019.12.31,"-159,138,000,000",제 17 기,2018.01.01 ~ 2018.12.31,"67,554,000,000",28,KRW,2020
20210316000661,11011,2020,00401731,066570,OFS,재무제표,IS,손익계산서,당기순이익,제 19 기,2020.01.01 ~ 2020.12.31,"1,211,549,000,000",제 18 기,2019.01.01 ~ 2019.12.31,"-196,118,000,000",제 17 기,2018.01.01 ~ 2018.12.31,"-4,774,000,000",30,KRW,2020
20210316000661,11011,2020,00401731,066570,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 19 기,2020.01.01 ~ 2020.12.31,"1,211,549,000,000",제 18 기,2019.01.01 ~ 2019.12.31,"-196,118,000,000",제 17 기,2018.01.01 ~ 2018.12.31,"-4,774,000,000",62,KRW,2020
20220316000886,11011,2021,00401731,066570,CFS,연결재무제표,BS,재무상태표,유동자산,제 20 기,2021.12.31 현재,"27,487,763,000,000",제 19 기,2020.12.31 현재,"23,239,420,000,000",제 18 기,2019.12.31 현재,"19,753,485,000,000",1,KRW,2021
20220316000886,11011,2021,00401731,066570,CFS,연결재무제표,BS,재무상태표,비유동자산,제 20 기,2021.12.31 현재,"25,993,715,000,000",제 19 기,2020.12.31 현재,"24,964,807,000,000",제 18 기,2019.12.31 현재,"25,106,390,000,000",3,KRW,2021
20220316000886,11011,2021,00401731,066570,CFS,연결재무제표,BS,재무상태표,자산총계,제 20 기,2021.12.31 현재,"53,481,478,000,000",제 19 기,2020.12.31 현재,"48,204,227,000,000",제 18 기,2019.12.31 현재,"44,859,875,000,000",5,KRW,2021
20220316000886,11011,2021,00401731,066570,CFS,연결재무제표,BS,재무상태표,유동부채,제 20 기,2021.12.31 현재,"23,619,899,000,000",제 19 기,2020.12.31 현재,"20,207,492,000,000",제 18 기,2019.12.31 현재,"17,657,916,000,000",7,KRW,2021
20220316000886,11011,2021,00401731,066570,CFS,연결재무제표,BS,재무상태표,비유동부채,제 20 기,2021.12.31 현재,"9,763,546,000,000",제 19 기,2020.12.31 현재,"10,454,610,000,000",제 18 기,2019.12.31 현재,"10,776,821,000,000",9,KRW,2021
20220316000886,11011,2021,00401731,066570,CFS,연결재무제표,BS,재무상태표,부채총계,제 20 기,2021.12.31 현재,"33,383,445,000,000",제 19 기,2020.12.31 현재,"30,662,102,000,000",제 18 기,2019.12.31 현재,"28,434,737,000,000",11,KRW,2021
20220316000886,11011,2021,00401731,066570,CFS,연결재무제표,BS,재무상태표,자본금,제 20 기,2021.12.31 현재,"904,169,000,000",제 19 기,2020.12.31 현재,"904,169,000,000",제 18 기,2019.12.31 현재,"904,169,000,000",13,KRW,2021
20220316000886,11011,2021,00401731,066570,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 20 기,2021.12.31 현재,"14,433,587,000,000",제 19 기,2020.12.31 현재,"13,652,837,000,000",제 18 기,2019.12.31 현재,"11,857,302,000,000",17,KRW,2021
20220316000886,11011,2021,00401731,066570,CFS,연결재무제표,BS,재무상태표,자본총계,제 20 기,2021.12.31 현재,"20,098,033,000,000",제 19 기,2020.12.31 현재,"17,542,125,000,000",제 18 기,2019.12.31 현재,"16,425,138,000,000",21,KRW,2021
20220316000886,11011,2021,00401731,066570,CFS,연결재무제표,IS,손익계산서,매출액,제 20 기,2021.01.01 ~ 2021.12.31,"74,721,629,000,000",제 19 기,2020.01.01 ~ 2020.12.31,"58,057,908,000,000",제 18 기,2019.01.01 ~ 2019.12.31,"56,435,703,000,000",23,KRW,2021
20220316000886,11011,2021,00401731,066570,CFS,연결재무제표,IS,손익계산서,영업이익,제 20 기,2021.01.01 ~ 2021.12.31,"3,863,774,000,000",제 19 기,2020.01.01 ~ 2020.12.31,"3,905,108,000,000",제 18 기,2019.01.01 ~ 2019.12.31,"3,293,329,000,000",25,KRW,2021
20220316000886,11011,2021,00401731,066570,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 20 기,2021.01.01 ~ 2021.12.31,"3,543,395,000,000",제 19 기,2020.01.01 ~ 2020.12.31,"3,343,346,000,000",제 18 기,2019.01.01 ~ 2019.12.31,"1,588,035,000,000",27,KRW,2021
20220316000886,11011,2021,00401731,066570,CFS,연결재무제표,IS,손익계산서,당기순이익,제 20 기,2021.01.01 ~ 2021.12.31,"1,414,972,000,000",제 19 기,2020.01.01 ~ 2020.12.31,"2,063,790,000,000",제 18 기,2019.01.01 ~ 2019.12.31,"179,948,000,000",29,KRW,2021
20220316000886,11011,2021,00401731,066570,CFS,연결재무제표,IS,손익계산서,당기순이익(손실),제 20 기,2021.01.01 ~ 2021.12.31,"1,414,972,000,000",제 19 기,2020.01.01 ~ 2020.12.31,"2,063,790,000,000",제 18 기,2019.01.01 ~ 2019.12.31,"179,948,000,000",61,KRW,2021
20220316000886,11011,2021,00401731,066570,OFS,재무제표,BS,재무상태표,유동자산,제 20 기,2021.12.31 현재,"10,613,206,000,000",제 19 기,2020.12.31 현재,"9,669,743,000,000",제 18 기,2019.12.31 현재,"7,700,203,000,000",2,KRW,2021
20220316000886,11011,2021,00401731,066570,OFS,재무제표,BS,재무상태표,비유동자산,제 20 기,2021.12.31 현재,"18,980,318,000,000",제 19 기,2020.12.31 현재,"20,030,244,000,000",제 18 기,2019.12.31 현재,"19,774,688,000,000",4,KRW,2021
20220316000886,11011,2021,00401731,066570,OFS,재무제표,BS,재무상태표,자산총계,제 20 기,2021.12.31 현재,"29,593,524,000,000",제 19 기,2020.12.31 현재,"29,699,987,000,000",제 18 기,2019.12.31 현재,"27,474,891,000,000",6,KRW,2021
20220316000886,11011,2021,00401731,066570,OFS,재무제표,BS,재무상태표,유동부채,제 20 기,2021.12.31 현재,"13,657,848,000,000",제 19 기,2020.12.31 현재,"12,101,343,000,000",제 18 기,2019.12.31 현재,"10,540,720,000,000",8,KRW,2021
20220316000886,11011,2021,00401731,066570,OFS,재무제표,BS,재무상태표,비유동부채,제 20 기,2021.12.31 현재,"7,045,421,000,000",제 19 기,2020.12.31 현재,"7,676,911,000,000",제 18 기,2019.12.31 현재,"8,040,841,000,000",10,KRW,2021
20220316000886,11011,2021,00401731,066570,OFS,재무제표,BS,재무상태표,부채총계,제 20 기,2021.12.31 현재,"20,703,269,000,000",제 19 기,2020.12.31 현재,"19,778,254,000,000",제 18 기,2019.12.31 현재,"18,581,561,000,000",12,KRW,2021
20220316000886,11011,2021,00401731,066570,OFS,재무제표,BS,재무상태표,자본금,제 20 기,2021.12.31 현재,"904,169,000,000",제 19 기,2020.12.31 현재,"904,169,000,000",제 18 기,2019.12.31 현재,"904,169,000,000",15,KRW,2021
20220316000886,11011,2021,00401731,066570,OFS,재무제표,BS,재무상태표,이익잉여금,제 20 기,2021.12.31 현재,"4,940,122,000,000",제 19 기,2020.12.31 현재,"6,018,118,000,000",제 18 기,2019.12.31 현재,"5,006,105,000,000",19,KRW,2021
20220316000886,11011,2021,00401731,066570,OFS,재무제표,BS,재무상태표,자본총계,제 20 기,2021.12.31 현재,"8,890,255,000,000",제 19 기,2020.12.31 현재,"9,921,733,000,000",제 18 기,2019.12.31 현재,"8,893,330,000,000",22,KRW,2021
20220316000886,11011,2021,00401731,066570,OFS,재무제표,IS,손익계산서,매출액,제 20 기,2021.01.01 ~ 2021.12.31,"27,778,047,000,000",제 19 기,2020.01.01 ~ 2020.12.31,"24,735,750,000,000",제 18 기,2019.01.01 ~ 2019.12.31,"24,468,917,000,000",24,KRW,2021
20220316000886,11011,2021,00401731,066570,OFS,재무제표,IS,손익계산서,영업이익,제 20 기,2021.01.01 ~ 2021.12.31,"446,426,000,000",제 19 기,2020.01.01 ~ 2020.12.31,"1,294,345,000,000",제 18 기,2019.01.01 ~ 2019.12.31,"961,129,000,000",26,KRW,2021
20220316000886,11011,2021,00401731,066570,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 20 기,2021.01.01 ~ 2021.12.31,"633,144,000,000",제 19 기,2020.01.01 ~ 2020.12.31,"1,866,231,000,000",제 18 기,2019.01.01 ~ 2019.12.31,"662,075,000,000",28,KRW,2021
20220316000886,11011,2021,00401731,066570,OFS,재무제표,IS,손익계산서,당기순이익,제 20 기,2021.01.01 ~ 2021.12.31,"-913,538,000,000",제 19 기,2020.01.01 ~ 2020.12.31,"1,211,549,000,000",제 18 기,2019.01.01 ~ 2019.12.31,"-196,118,000,000",30,KRW,2021
20220316000886,11011,2021,00401731,066570,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 20 기,2021.01.01 ~ 2021.12.31,"-913,538,000,000",제 19 기,2020.01.01 ~ 2020.12.31,"1,211,549,000,000",제 18 기,2019.01.01 ~ 2019.12.31,"-196,118,000,000",62,KRW,2021
